order_num_clean,order_date,customer_name,channel,product_name,quantity,unit_price,revenue,cost,total_cost,profit,profit_margin_clean,state,state_name,us_region,lat,lon,budget,order_year,order_quarter,quarter_label,order_month,order_month_name,order_month_num,is_weekend,gross_profit_ratio,cost_ratio,revenue_per_unit,profit_per_unit,revenue_tier,margin_tier,price_tier,customer_segment,budget_flag,budget_variance,budget_variance_pct
SO - 0008129,21-12-2017,Z.H.T. Group,Wholesale,Product 19,5,3517.5,17587.5,2778.825,13894.125,3693.375,21,CA,California,West,32.71533,-117.15726,1645841.6,2017,4,Q4,2017-12,December,12,0,0.21,0.79,3517.5,738.67,Large ($15K-$30K),Low (<=25%),High-End ($3K-$5K),Bottom 50% (Low),Budget Available,-1628254.1,-98.93139777
SO - 0002460,21-12-2017,Safecor Corp,Wholesale,Product 15,7,6371.7,44601.9,5288.511,37019.577,7582.323,17,NC,North Carolina,South,35.78088,-78.81327,3299478.315,2017,4,Q4,2017-12,December,12,0,0.17,0.83,6371.7,1083.19,Very Large ($30K-$57K),Low (<=25%),Luxury (>$5K),Bottom 50% (Low),Budget Available,-3254876.415,-98.64821357
SO - 0002835,21-12-2017,Topiczoom Corp,Distributor,Product 1,7,897.8,6284.6,430.944,3016.608,3267.992,52,TX,Texas,South,29.69106,-95.2091,3016489.209,2017,4,Q4,2017-12,December,12,0,0.52,0.48,897.8,466.86,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Bottom 50% (Low),Budget Available,-3010204.609,-99.79165846
SO - 0003483,21-12-2017,State Ltd,Wholesale,Product 25,5,2438.8,12194,1341.34,6706.7,5487.3,45,CT,Connecticut,Northeast,41.55815,-73.0515,5342315.484,2017,4,Q4,2017-12,December,12,0,0.45,0.55,2438.8,1097.46,Medium ($5K-$15K),High (41-55%),Premium ($1.5K-$3K),Top 20% (VIP),Budget Available,-5330121.484,-99.77174691
SO - 0004219,21-12-2017,Realpoint Corp,Wholesale,Product 5,6,1065.3,6391.8,543.303,3259.818,3131.982,49,CT,Connecticut,Northeast,41.77524,-72.52443,3925424.542,2017,4,Q4,2017-12,December,12,0,0.49,0.51,1065.3,522,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Bottom 50% (Low),Budget Available,-3919032.742,-99.8371692
SO - 0005212,21-12-2017,Organon Corp,Wholesale,Product 5,10,1051.9,10519,641.659,6416.59,4102.41,39,NY,New York,Northeast,43.02033,-78.88032,3925424.542,2017,4,Q4,2017-12,December,12,0,0.39,0.61,1051.9,410.24,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Top 20% (VIP),Budget Available,-3914905.542,-99.73202898
SO - 0005502,21-12-2017,Blogtags Ltd,Wholesale,Product 1,5,911.2,4556,455.6,2278,2278,50,NY,New York,Northeast,40.66347,-73.9387,3016489.209,2017,4,Q4,2017-12,December,12,0,0.5,0.5,911.2,455.6,Small (<$5K),High (41-55%),Standard ($500-$1.5K),Mid 30% (Regular),Budget Available,-3011933.209,-99.84896349
SO - 0005747,21-12-2017,Epic Group,Distributor,Product 25,9,1206,10854,747.72,6729.48,4124.52,38,IL,Illinois,Midwest,42.08836,-87.98063,5342315.484,2017,4,Q4,2017-12,December,12,0,0.38,0.62,1206,458.28,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),Budget Available,-5331461.484,-99.79682967
SO - 0008266,21-12-2017,Eire Corp,Distributor,Product 18,11,877.7,9654.7,728.491,8013.401,1641.299,17,CA,California,West,37.66243,-121.87468,2309499.045,2017,4,Q4,2017-12,December,12,0,0.17,0.83,877.7,149.21,Medium ($5K-$15K),Low (<=25%),Standard ($500-$1.5K),Top 20% (VIP),Budget Available,-2299844.345,-99.58195696
SO - 0009916,21-12-2017,Wordpedia Ltd,Export,Product 3,7,5815.6,40709.2,4826.948,33788.636,6920.564,17,MD,Maryland,South,38.94278,-76.73028,2642352.432,2017,4,Q4,2017-12,December,12,0,0.17,0.83,5815.6,988.65,Very Large ($30K-$57K),Low (<=25%),Luxury (>$5K),Mid 30% (Regular),Budget Available,-2601643.232,-98.45935767
SO - 0002493,22-12-2017,Mydeo Ltd,Wholesale,Product 1,12,911.2,10934.4,674.288,8091.456,2842.944,26,CA,California,West,33.76696,-118.18923,3016489.209,2017,4,Q4,2017-12,December,12,0,0.26,0.74,911.2,236.91,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Mid 30% (Regular),Budget Available,-3005554.809,-99.63751238
SO - 0002558,22-12-2017,Internatio Company,Wholesale,Product 29,7,201,1407,106.53,745.71,661.29,47,CT,Connecticut,Northeast,41.55815,-73.0515,594471.57,2017,4,Q4,2017-12,December,12,0,0.47,0.53,201,94.47,Small (<$5K),High (41-55%),Budget (<$500),Bottom 50% (Low),Budget Available,-593064.57,-99.76331921
SO - 0003854,22-12-2017,Alembic Ltd,Export,Product 2,9,1005,9045,814.05,7326.45,1718.55,19,TN,Tennessee,South,35.96064,-83.92074,3050087.565,2017,4,Q4,2017-12,December,12,0,0.19,0.81,1005,190.95,Medium ($5K-$15K),Low (<=25%),Standard ($500-$1.5K),Top 20% (VIP),Budget Available,-3041042.565,-99.70345114
SO - 0005015,22-12-2017,Kaymbo Company,Wholesale,Product 5,11,1688.4,18572.4,894.852,9843.372,8729.028,47,NC,North Carolina,South,35.96851,-77.80829,3925424.542,2017,4,Q4,2017-12,December,12,0,0.47,0.53,1688.4,793.55,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Mid 30% (Regular),Budget Available,-3906852.142,-99.52686901
SO - 0007873,22-12-2017,Zoovu Corp,Wholesale,Product 20,8,3906.1,31248.8,1718.684,13749.472,17499.328,56,IL,Illinois,Midwest,42.3748,-87.84882,2067108.12,2017,4,Q4,2017-12,December,12,0,0.56,0.44,3906.1,2187.42,Very Large ($30K-$57K),Premium (>55%),High-End ($3K-$5K),Bottom 50% (Low),Budget Available,-2035859.32,-98.4882842
SO - 0008723,22-12-2017,SAFEWAY Ltd,Wholesale,Product 17,9,234.5,2110.5,194.635,1751.715,358.785,17,MA,Massachusetts,Northeast,42.26259,-71.80229,2119616.824,2017,4,Q4,2017-12,December,12,0,0.17,0.83,234.5,39.86,Small (<$5K),Low (<=25%),Budget (<$500),Mid 30% (Regular),Budget Available,-2117506.324,-99.90043012
SO - 0010522,22-12-2017,Holston Company,Export,Product 25,9,3142.3,28280.7,1445.458,13009.122,15271.578,54,CO,Colorado,West,39.73915,-104.9847,5342315.484,2017,4,Q4,2017-12,December,12,0,0.54,0.46,3142.3,1696.84,Large ($15K-$30K),High (41-55%),High-End ($3K-$5K),Mid 30% (Regular),Budget Available,-5314034.784,-99.47062842
SO - 0000916,22-12-2017,Skiptube Ltd,Wholesale,Product 5,7,1051.9,7363.3,441.798,3092.586,4270.714,58,AR,Arkansas,South,36.19007,-94.15943,3925424.542,2017,4,Q4,2017-12,December,12,0,0.58,0.42,1051.9,610.1,Medium ($5K-$15K),Premium (>55%),Standard ($500-$1.5K),Bottom 50% (Low),Budget Available,-3918061.242,-99.81242029
SO - 0001216,22-12-2017,Wordware Company,Distributor,Product 2,8,1118.9,8951.2,581.828,4654.624,4296.576,48,CT,Connecticut,Northeast,41.76593,-72.68158,3050087.565,2017,4,Q4,2017-12,December,12,0,0.48,0.52,1118.9,537.07,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Bottom 50% (Low),Budget Available,-3041136.365,-99.70652646
SO - 0002368,22-12-2017,Realpoint Corp,Distributor,Product 17,11,5279.6,58075.6,2375.82,26134.02,31941.58,55,VA,Virginia,South,36.97876,-76.428,2119616.824,2017,4,Q4,2017-12,December,12,0,0.55,0.45,5279.6,2903.78,Enterprise ($57K+),High (41-55%),Luxury (>$5K),Bottom 50% (Low),Budget Available,-2061541.224,-97.26008968
SO - 0003459,22-12-2017,Internatio Company,Export,Product 16,9,1058.6,9527.4,539.886,4858.974,4668.426,49,CA,California,West,38.61713,-121.32828,2062061.144,2017,4,Q4,2017-12,December,12,0,0.49,0.51,1058.6,518.71,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Bottom 50% (Low),Budget Available,-2052533.744,-99.53796714
SO - 0007724,22-12-2017,Accudial Company,Wholesale,Product 25,11,261.3,2874.3,138.489,1523.379,1350.921,47,TN,Tennessee,South,36.30477,-86.62,5342315.484,2017,4,Q4,2017-12,December,12,0,0.47,0.53,261.3,122.81,Small (<$5K),High (41-55%),Budget (<$500),Bottom 50% (Low),Budget Available,-5339441.184,-99.94619749
SO - 0008848,22-12-2017,Z.H.T. Group,Wholesale,Product 26,10,167.5,1675,117.25,1172.5,502.5,30,CA,California,West,34.06862,-118.02757,5685138.27,2017,4,Q4,2017-12,December,12,0,0.3,0.7,167.5,50.25,Small (<$5K),Medium (26-40%),Budget (<$500),Bottom 50% (Low),Budget Available,-5683463.27,-99.97053722
SO - 0010309,22-12-2017,Podcat Corp,Wholesale,Product 16,11,1018.4,11202.4,824.904,9073.944,2128.456,19,NM,New Mexico,West,32.31232,-106.77834,2062061.144,2017,4,Q4,2017-12,December,12,0,0.19,0.81,1018.4,193.5,Medium ($5K-$15K),Low (<=25%),Standard ($500-$1.5K),Bottom 50% (Low),Budget Available,-2050858.744,-99.45673774
SO - 0009761,22-12-2017,Avamba Company,Wholesale,Product 20,5,1232.8,6164,875.288,4376.44,1787.56,29,CT,Connecticut,Northeast,41.05343,-73.53873,2067108.12,2017,4,Q4,2017-12,December,12,0,0.29,0.71,1232.8,357.51,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Mid 30% (Regular),Budget Available,-2060944.12,-99.70180563
SO - 0009782,22-12-2017,Linklinks Ltd,Wholesale,Product 5,7,2700.1,18900.7,1107.041,7749.287,11151.413,59,TX,Texas,South,26.1948,-98.18362,3925424.542,2017,4,Q4,2017-12,December,12,0,0.59,0.41,2700.1,1593.06,Large ($15K-$30K),Premium (>55%),Premium ($1.5K-$3K),Mid 30% (Regular),Budget Available,-3906523.842,-99.51850558
SO - 0003889,22-12-2017,Dazzlesphe Corp,Wholesale,Product 15,5,1882.7,9413.5,903.696,4518.48,4895.02,52,CA,California,West,33.15809,-117.35059,3299478.315,2017,4,Q4,2017-12,December,12,0,0.52,0.48,1882.7,979,Medium ($5K-$15K),High (41-55%),Premium ($1.5K-$3K),Mid 30% (Regular),Budget Available,-3290064.815,-99.71469732
SO - 0005583,22-12-2017,Mydeo Ltd,Wholesale,Product 5,7,810.7,5674.9,567.49,3972.43,1702.47,30,MI,Michigan,Midwest,42.67403,-82.91677,3925424.542,2017,4,Q4,2017-12,December,12,0,0.3,0.7,810.7,243.21,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Mid 30% (Regular),Budget Available,-3919749.642,-99.8554322
SO - 0006299,22-12-2017,Voolia Ltd,Distributor,Product 15,6,3705.1,22230.6,2482.417,14894.502,7336.098,33,IN,Indiana,Midwest,40.19338,-85.38636,3299478.315,2017,4,Q4,2017-12,December,12,0,0.33,0.67,3705.1,1222.68,Large ($15K-$30K),Medium (26-40%),High-End ($3K-$5K),Mid 30% (Regular),Budget Available,-3277247.715,-99.32623894
SO - 0002534,22-12-2017,Natures Group,Wholesale,Product 4,7,1815.7,12709.9,1325.461,9278.227,3431.673,27,TX,Texas,South,27.75425,-97.17339,2885560.824,2017,4,Q4,2017-12,December,12,0,0.27,0.73,1815.7,490.24,Medium ($5K-$15K),Medium (26-40%),Premium ($1.5K-$3K),Bottom 50% (Low),Budget Available,-2872850.924,-99.5595345
SO - 0003487,22-12-2017,Zoonder Group,Export,Product 15,5,3993.2,19966,3234.492,16172.46,3793.54,19,IL,Illinois,Midwest,42.1103,-88.03424,3299478.315,2017,4,Q4,2017-12,December,12,0,0.19,0.81,3993.2,758.71,Large ($15K-$30K),Low (<=25%),High-End ($3K-$5K),Bottom 50% (Low),Budget Available,-3279512.315,-99.39487403
SO - 0003809,22-12-2017,Vinte Group,Export,Product 21,8,897.8,7182.4,664.372,5314.976,1867.424,26,PA,Pennsylvania,Northeast,42.08594,-80.1199,959899.218,2017,4,Q4,2017-12,December,12,0,0.26,0.74,897.8,233.43,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),Budget Available,-952716.818,-99.25175478
SO - 0005333,22-12-2017,Voolia Ltd,Wholesale,Product 7,7,2405.3,16837.1,1154.544,8081.808,8755.292,52,PA,Pennsylvania,Northeast,42.12922,-80.08506,889737.555,2017,4,Q4,2017-12,December,12,0,0.52,0.48,2405.3,1250.76,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Mid 30% (Regular),Budget Available,-872900.455,-98.10763299
SO - 0005438,22-12-2017,Realbridge Corp,Distributor,Product 25,6,944.7,5668.2,699.078,4194.468,1473.732,26,CA,California,West,37.70583,-122.46194,5342315.484,2017,4,Q4,2017-12,December,12,0,0.26,0.74,944.7,245.62,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),Budget Available,-5336647.284,-99.89389994
SO - 0008050,22-12-2017,Zoovu Corp,Distributor,Product 15,11,2318.2,25500.2,1483.648,16320.128,9180.072,36,MD,Maryland,South,38.62456,-76.93914,3299478.315,2017,4,Q4,2017-12,December,12,0,0.36,0.64,2318.2,834.55,Large ($15K-$30K),Medium (26-40%),Premium ($1.5K-$3K),Bottom 50% (Low),Budget Available,-3273978.115,-99.22714449
SO - 0009704,22-12-2017,Talane Group,Wholesale,Product 4,11,1132.3,12455.3,713.349,7846.839,4608.461,37,IN,Indiana,Midwest,39.58265,-86.095,2885560.824,2017,4,Q4,2017-12,December,12,0,0.37,0.63,1132.3,418.95,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Top 20% (VIP),Budget Available,-2873105.524,-99.56835774
SO - 0009635,22-12-2017,BB17 Company,Export,Product 15,12,3912.8,46953.6,1995.528,23946.336,23007.264,49,OH,Ohio,Midwest,41.40477,-81.72291,3299478.315,2017,4,Q4,2017-12,December,12,0,0.49,0.51,3912.8,1917.27,Very Large ($30K-$57K),High (41-55%),High-End ($3K-$5K),Bottom 50% (Low),Budget Available,-3252524.715,-98.57693867
SO - 0001143,22-12-2017,Chatterbri Ltd,Distributor,Product 22,11,3892.7,42819.7,2296.693,25263.623,17556.077,41,IL,Illinois,Midwest,41.85857,-88.08948,663601.902,2017,4,Q4,2017-12,December,12,0,0.41,0.59,3892.7,1596.01,Very Large ($30K-$57K),High (41-55%),High-End ($3K-$5K),Bottom 50% (Low),Budget Available,-620782.202,-93.54738136
SO - 0001840,22-12-2017,Gigabox Group,Wholesale,Product 13,12,884.4,10612.8,636.768,7641.216,2971.584,28,WA,Washington,West,47.60621,-122.33207,3720639.645,2017,4,Q4,2017-12,December,12,0,0.28,0.72,884.4,247.63,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Mid 30% (Regular),Budget Available,-3710026.845,-99.71475872
SO - 0003522,22-12-2017,Flipstorm Group,Distributor,Product 25,12,3604.6,43255.2,2270.898,27250.776,16004.424,37,CA,California,West,34.06334,-117.65089,5342315.484,2017,4,Q4,2017-12,December,12,0,0.37,0.63,3604.6,1333.7,Very Large ($30K-$57K),Medium (26-40%),High-End ($3K-$5K),Bottom 50% (Low),Budget Available,-5299060.284,-99.19032861
SO - 0004210,22-12-2017,Deseret Group,Wholesale,Product 13,10,3510.8,35108,1966.048,19660.48,15447.52,44,ND,North Dakota,Midwest,46.87719,-96.7898,3720639.645,2017,4,Q4,2017-12,December,12,0,0.44,0.56,3510.8,1544.75,Very Large ($30K-$57K),High (41-55%),High-End ($3K-$5K),Top 20% (VIP),Budget Available,-3685531.645,-99.05639881
SO - 0005687,22-12-2017,Blogtags Ltd,Wholesale,Product 17,7,2398.6,16790.2,1439.16,10074.12,6716.08,40,NJ,New Jersey,Northeast,40.18205,-74.19852,2119616.824,2017,4,Q4,2017-12,December,12,0,0.4,0.6,2398.6,959.44,Large ($15K-$30K),Medium (26-40%),Premium ($1.5K-$3K),Mid 30% (Regular),Budget Available,-2102826.624,-99.20786626
SO - 0005817,22-12-2017,State Ltd,Wholesale,Product 4,12,3959.7,47516.4,3167.76,38013.12,9503.28,20,NY,New York,Northeast,42.65258,-73.75623,2885560.824,2017,4,Q4,2017-12,December,12,0,0.2,0.8,3959.7,791.94,Very Large ($30K-$57K),Low (<=25%),High-End ($3K-$5K),Top 20% (VIP),Budget Available,-2838044.424,-98.35330451
SO - 0006568,22-12-2017,Zava Group,Wholesale,Product 26,9,234.5,2110.5,194.635,1751.715,358.785,17,IN,Indiana,Midwest,40.48643,-86.1336,5685138.27,2017,4,Q4,2017-12,December,12,0,0.17,0.83,234.5,39.86,Small (<$5K),Low (<=25%),Budget (<$500),Mid 30% (Regular),Budget Available,-5683027.77,-99.96287689
SO - 0006825,22-12-2017,Aimbo Corp,Distributor,Product 28,11,2398.6,26384.6,1199.3,13192.3,13192.3,50,WI,Wisconsin,Midwest,42.58474,-87.82119,1003867.767,2017,4,Q4,2017-12,December,12,0,0.5,0.5,2398.6,1199.3,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Top 20% (VIP),Budget Available,-977483.167,-97.37170563
SO - 0010472,22-12-2017,State Ltd,Distributor,Product 15,11,1125.6,12381.6,506.52,5571.72,6809.88,55,TN,Tennessee,South,36.30477,-86.62,3299478.315,2017,4,Q4,2017-12,December,12,0,0.55,0.45,1125.6,619.08,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Top 20% (VIP),Budget Available,-3287096.715,-99.62474068
SO - 0008632,22-12-2017,Alembic Ltd,Export,Product 5,6,3229.4,19376.4,2389.756,14338.536,5037.864,26,CA,California,West,36.67774,-121.6555,3925424.542,2017,4,Q4,2017-12,December,12,0,0.26,0.74,3229.4,839.64,Large ($15K-$30K),Medium (26-40%),High-End ($3K-$5K),Top 20% (VIP),Budget Available,-3906048.142,-99.50638715
SO - 0000794,22-12-2017,Flipstorm Group,Distributor,Product 2,6,1675,10050,954.75,5728.5,4321.5,43,NC,North Carolina,South,35.61266,-77.36635,3050087.565,2017,4,Q4,2017-12,December,12,0,0.43,0.57,1675,720.25,Medium ($5K-$15K),High (41-55%),Premium ($1.5K-$3K),Bottom 50% (Low),Budget Available,-3040037.565,-99.67050126
SO - 0001014,22-12-2017,Organon Corp,Wholesale,Product 20,11,3912.8,43040.8,3286.752,36154.272,6886.528,16,CT,Connecticut,Northeast,41.27065,-72.94705,2067108.12,2017,4,Q4,2017-12,December,12,0,0.16,0.84,3912.8,626.05,Very Large ($30K-$57K),Low (<=25%),High-End ($3K-$5K),Top 20% (VIP),Budget Available,-2024067.32,-97.91782541
SO - 0001381,22-12-2017,Chatterpoi Corp,Distributor,Product 12,10,254.6,2546,124.754,1247.54,1298.46,51,TX,Texas,South,32.98836,-96.89977,1356976.996,2017,4,Q4,2017-12,December,12,0,0.51,0.49,254.6,129.85,Small (<$5K),High (41-55%),Budget (<$500),Bottom 50% (Low),Budget Available,-1354430.996,-99.81237707
SO - 0001921,22-12-2017,Rochester Group,Distributor,Product 17,11,1326.6,14592.6,822.492,9047.412,5545.188,38,NY,New York,Northeast,42.65258,-73.75623,2119616.824,2017,4,Q4,2017-12,December,12,0,0.38,0.62,1326.6,504.11,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Top 20% (VIP),Budget Available,-2105024.224,-99.31154538
SO - 0007814,22-12-2017,Aibox Company,Distributor,Product 26,9,6338.2,57043.8,3993.066,35937.594,21106.206,37,IL,Illinois,Midwest,41.84333,-87.79093,5685138.27,2017,4,Q4,2017-12,December,12,0,0.37,0.63,6338.2,2345.13,Enterprise ($57K+),Medium (26-40%),Luxury (>$5K),Top 20% (VIP),Budget Available,-5628094.47,-98.99661543
SO - 0008204,22-12-2017,Eayo Company,Distributor,Product 7,5,254.6,1273,106.932,534.66,738.34,58,CA,California,West,34.13612,-117.86534,889737.555,2017,4,Q4,2017-12,December,12,0,0.58,0.42,254.6,147.67,Small (<$5K),Premium (>55%),Budget (<$500),Bottom 50% (Low),Budget Available,-888464.555,-99.8569241
SO - 0009376,22-12-2017,Zoonder Group,Wholesale,Product 25,9,3912.8,35215.2,2738.96,24650.64,10564.56,30,MN,Minnesota,Midwest,44.8408,-93.29828,5342315.484,2017,4,Q4,2017-12,December,12,0,0.3,0.7,3912.8,1173.84,Very Large ($30K-$57K),Medium (26-40%),High-End ($3K-$5K),Bottom 50% (Low),Budget Available,-5307100.284,-99.34082515
SO - 0001327,23-12-2017,Army Group,Wholesale,Product 3,10,1159.1,11591,834.552,8345.52,3245.48,28,CA,California,West,33.96168,-118.35313,2642352.432,2017,4,Q4,2017-12,December,12,1,0.28,0.72,1159.1,324.55,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),Budget Available,-2630761.432,-99.56133785
SO - 0003166,23-12-2017,Oba Company,Wholesale,Product 15,6,864.3,5185.8,449.436,2696.616,2489.184,48,ND,North Dakota,Midwest,46.87719,-96.7898,3299478.315,2017,4,Q4,2017-12,December,12,1,0.48,0.52,864.3,414.86,Medium ($5K-$15K),High (41-55%),Standard ($500-$1.5K),Top 20% (VIP),Budget Available,-3294292.515,-99.8428297
SO - 0004708,23-12-2017,Vimbo Company,Wholesale,Product 13,11,5728.5,63013.5,3207.96,35287.56,27725.94,44,FL,Florida,South,27.90947,-82.78732,3720639.645,2017,4,Q4,2017-12,December,12,1,0.44,0.56,5728.5,2520.54,Enterprise ($57K+),High (41-55%),Luxury (>$5K),Top 20% (VIP),Budget Available,-3657626.145,-98.30637992
SO - 0005832,23-12-2017,Zooxo Ltd,Distributor,Product 16,12,2244.5,26934,1122.25,13467,13467,50,CA,California,West,38.67796,-121.17606,2062061.144,2017,4,Q4,2017-12,December,12,1,0.5,0.5,2244.5,1122.25,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Bottom 50% (Low),Budget Available,-2035127.144,-98.69383117
SO - 0010496,23-12-2017,Rhynoodle Ltd,Export,Product 19,6,1031.8,6190.8,433.356,2600.136,3590.664,58,MN,Minnesota,Midwest,44.94441,-93.09327,1645841.6,2017,4,Q4,2017-12,December,12,1,0.58,0.42,1031.8,598.44,Medium ($5K-$15K),Premium (>55%),Standard ($500-$1.5K),Mid 30% (Regular),Budget Available,-1639650.8,-99.62385202
SO - 0000596,23-12-2017,Cantrell Company,Distributor,Product 15,6,3859.2,23155.2,3125.952,18755.712,4399.488,19,MA,Massachusetts,Northeast,42.27926,-71.41617,3299478.315,2017,4,Q4,2017-12,December,12,1,0.19,0.81,3859.2,733.25,Large ($15K-$30K),Low (<=25%),High-End ($3K-$5K),Mid 30% (Regular),Budget Available,-3276323.115,-99.29821633
SO - 0002034,23-12-2017,Viva Ltd,Wholesale,Product 7,8,1065.3,8522.4,681.792,5454.336,3068.064,36,MD,Maryland,South,38.99067,-77.02609,889737.555,2017,4,Q4,2017-12,December,12,1,0.36,0.64,1065.3,383.51,Medium ($5K-$15K),Medium (26-40%),Standard ($500-$1.5K),Bottom 50% (Low),Budget Available,-881215.155,-99.04214451
SO - 0003554,23-12-2017,Unit Ltd,Export,Product 30,10,3986.5,39865,2232.44,22324.4,17540.6,44,SC,South Carolina,South,32.81793,-79.95896,1011609.684,2017,4,Q4,2017-12,December,12,1,0.44,0.56,3986.5,1754.06,Very Large ($30K-$57K),High (41-55%),High-End ($3K-$5K),Bottom 50% (Low),Budget Available,-971744.684,-96.05925085
SO - 0004597,23-12-2017,Brainspher Ltd,Wholesale,Product 21,9,3785.5,34069.5,1968.46,17716.14,16353.36,48,UT,Utah,West,40.2969,-111.69465,959899.218,2017,4,Q4,2017-12,December,12,1,0.48,0.52,3785.5,1817.04,Very Large ($30K-$57K),High (41-55%),High-End ($3K-$5K),Bottom 50% (Low),Budget Available,-925829.718,-96.45072114
SO - 0007474,23-12-2017,Tekfly Group,Wholesale,Product 10,10,2646.5,26465,1482.04,14820.4,11644.6,44,CA,California,West,38.10409,-122.25664,864331.624,2017,4,Q4,2017-12,December,12,1,0.44,0.56,2646.5,1164.46,Large ($15K-$30K),High (41-55%),Premium ($1.5K-$3K),Bottom 50% (Low),Budget Available,-837866.624,-96.93809653
SO - 0010551,23-12-2017,Kare Corp,Wholesale,Product 11,9,5440.4,48963.6,4461.128,40150.152,8813.448,18,CA,California,West,33.88946,-118.15979,1230458.484,2017,4,Q4,2017-12,December,12,1,0.18,0.82,5440.4,979.27,Very Large ($30K-$57K),Low (<=25%),Luxury (>$5K),Top 20% (VIP),Budget Available,-1181494.884,-96.0207028
SO - 0010507,23-12-2017,Realcube Company,Wholesale,Product 12,6,6009.9,36059.4,4928.118,29568.708,6490.692,18,NJ,New Jersey,Northeast,40.94585,-74.24508,1356976.996,2017,4,Q4,2017-12,December,12,1,0.18,0.82,6009.9,1081.78,Very Large ($30K-$57K),Low (<=25%),Luxury (>$5K),Bottom 50% (Low),Budget Available,-1320917.596,-97.34266682
SO - 0000596,23-12-2017,Cantrell Company,Distributor,Product 15,6,3859.2,23155.2,3125.952,18755.712,4399.488,19,OR,Oregon,West,45.48706,-122.80371,3299478.315,2017,4,Q4,2017-12,December,12,1,0.19,0.81,3859.2,733.25,Large ($15K-$30K),Low (<=25%),High-End ($3K-$5K),Mid 30% (Regular),Budget Available,-3276323.115,-99.29821633
